College,Branch,Category,Rank
E219,ME,2BK,0
E219,ME,2BR,0
E219,ME,3AG,0
E219,ME,3AK,0
E219,ME,3AR,0
E219,ME,3BG,0
E219,ME,3BK,0
E219,ME,3BR,0
E219,ME,GM,137304
E219,ME,GMK,0
E219,ME,GMR,0
E219,ME,SCG,0
E219,ME,SCK,0
E219,ME,SCR,0
E219,ME,STG,0
E219,ME,STK,0
E219,ME,STR,0
E219,MR,1G,0
E219,MR,1K,0
E219,MR,1R,0
E219,MR,2AG,0
E219,MR,2AK,0
E219,MR,2AR,0
E219,MR,2BG,0
E219,MR,2BK,0
E219,MR,2BR,0
E219,MR,3AG,0
E219,MR,3AK,0
E219,MR,3AR,0
E219,MR,3BG,0
E219,MR,3BK,0
E219,MR,3BR,0
E219,MR,GM,173275
E219,MR,GMK,0
E219,MR,GMR,0
E219,MR,SCG,0
E219,MR,SCK,0
E219,MR,SCR,0
E219,MR,STG,0
E219,MR,STK,0
E219,MR,STR,0
E220,CE,1G,0
E220,CE,1K,0
E220,CE,1R,0
E220,CE,2AG,0
E220,CE,2AK,0
E220,CE,2AR,0
E220,CE,2BG,0
E220,CE,2BK,0
E220,CE,2BR,0
E220,CE,3AG,0
E220,CE,3AK,0
E220,CE,3AR,0
E220,CE,3BG,0
E220,CE,3BK,0
E220,CE,3BR,0
E220,CE,GM,173905
E220,CE,GMK,0
E220,CE,GMR,0
E220,CE,SCG,0
E220,CE,SCK,0
E220,CE,SCR,0
E220,CE,STG,0
E220,CE,STK,0
E220,CE,STR,0
E220,CS,1G,47783
E220,CS,1K,0
E220,CS,1R,63750
E220,CS,2AG,45028
E220,CS,2AK,63071
E220,CS,2AR,49770
E220,CS,2BG,54022
E220,CS,2BK,0
E220,CS,2BR,56492
E220,CS,3AG,37788
E220,CS,3AK,0
E220,CS,3AR,44825
E220,CS,3BG,43616
E220,CS,3BK,54428
E220,CS,3BR,44569
E220,CS,GM,36881
E220,CS,GMK,52759
E220,CS,GMR,43826
E220,CS,SCG,95437
E220,CS,SCK,124794
E220,CS,SCR,119454
E220,CS,STG,65851
E220,CS,STK,0
E220,CS,STR,67815
E220,EC,1G,51939
E220,EC,1K,0
E220,EC,1R,0
E220,EC,2AG,53525
E220,EC,2AK,0
E220,EC,2AR,0
E220,EC,2BG,0
E220,EC,2BK,149443
E220,EC,2BR,0
E220,EC,3AG,49161
E220,EC,3AK,0
E220,EC,3AR,0
E220,EC,3BG,0
E220,EC,3BK,0
E220,EC,3BR,0
E220,EC,GM,47831
E220,EC,GMK,0
E220,EC,GMR,57254
E220,EC,SCG,122400
E220,EC,SCK,0
E220,EC,SCR,148516
E220,EC,STG,0
E220,EC,STK,0
E220,EC,STR,0
E220,EE,1G,115153
E220,EE,1K,0
E220,EE,1R,0
E220,EE,2AG,88794
E220,EE,2AK,0
E220,EE,2AR,109589
E220,EE,2BG,121852
E220,EE,2BK,0
E220,EE,2BR,0
E220,EE,3AG,0
E220,EE,3AK,0
E220,EE,3AR,0
E220,EE,3BG,75190
E220,EE,3BK,0
E220,EE,3BR,0
E220,EE,GM,71422
E220,EE,GMK,0
E220,EE,GMR,71649
E220,EE,SCG,154167
E220,EE,SCK,0
E220,EE,SCR,0
E220,EE,STG,0
E220,EE,STK,0
E220,EE,STR,0
E220,IG,1G,0
E220,IG,1K,0
E220,IG,1R,0
E220,IG,2AG,49622
E220,IG,2AK,0
E220,IG,2AR,0
E220,IG,2BG,63563
E220,IG,2BK,0
E220,IG,2BR,0
E220,IG,3AG,41619
E220,IG,3AK,0
E220,IG,3AR,0
E220,IG,3BG,47121
E220,IG,3BK,0
E220,IG,3BR,0
E220,IG,GM,41618
E220,IG,GMK,64371
E220,IG,GMR,50200
E220,IG,SCG,102077
E220,IG,SCK,0
E220,IG,SCR,163718
E220,IG,STG,68585
E220,IG,STK,0
E220,IG,STR,0
E220,ME,1G,0
E220,ME,1K,0
E220,ME,1R,0
E220,ME,2AG,0
E220,ME,2AK,0
E220,ME,2AR,0
E220,ME,2BG,0
E220,ME,2BK,0
E220,ME,2BR,0
E220,ME,3AG,0
E220,ME,3AK,0
E220,ME,3AR,0
E220,ME,3BG,0
E220,ME,3BK,0
E220,ME,3BR,0
E220,ME,GM,154589
E220,ME,GMK,0
E220,ME,GMR,0
E220,ME,SCG,0
E220,ME,SCK,0
E220,ME,SCR,0
E220,ME,STG,0
E220,ME,STK,0
E220,ME,STR,0
E220,SE,1G,85288
E220,SE,1K,0
E220,SE,1R,0
E220,SE,2AG,100290
E220,SE,2AK,0
E220,SE,2AR,125420
E220,SE,2BG,98574
E220,SE,2BK,0
E220,SE,2BR,0
E220,SE,3AG,84664
E220,SE,3AK,0
E220,SE,3AR,0
E220,SE,3BG,0
E220,SE,3BK,0
E220,SE,3BR,0
E220,SE,GM,79607
E220,SE,GMK,83093
E220,SE,GMR,94431
E220,SE,SCG,127869
E220,SE,SCK,0
E220,SE,SCR,0
E220,SE,STG,107607
E220,SE,STK,0
E220,SE,STR,0
E221,AI,1G,0
E221,AI,1K,0
E221,AI,1R,0
E221,AI,2AG,91688
E221,AI,2AK,0
E221,AI,2AR,0
E221,AI,2BG,0
E221,AI,2BK,0
E221,AI,2BR,0
E221,AI,3AG,0
E221,AI,3AK,0
E221,AI,3AR,0
E221,AI,3BG,0
E221,AI,3BK,0
E221,AI,3BR,0
E221,AI,GM,91554
E221,AI,GMK,0
E221,AI,GMR,100952
E221,AI,SCG,166096
E221,AI,SCK,0
E221,AI,SCR,0
E221,AI,STG,143505
E221,AI,STK,0
E221,AI,STR,0
E221,CE,1G,0
E221,CE,1K,0
E221,CE,1R,0
E221,CE,2AG,0
E221,CE,2AK,0
E221,CE,2AR,0
E221,CE,2BG,0
E221,CE,2BK,0
E221,CE,2BR,0
E221,CE,3AG,0
E221,CE,3AK,0
E221,CE,3AR,0
E221,CE,3BG,0
E221,CE,3BK,0
E221,CE,3BR,0
E221,CE,GM,155681
E221,CE,GMK,0
E221,CE,GMR,0
E221,CE,SCG,0
E221,CE,SCK,0
E221,CE,SCR,0
E221,CE,STG,0
E221,CE,STK,0
E221,CE,STR,0
E221,CS,1G,77602
E221,CS,1K,0
E221,CS,1R,0
E221,CS,2AG,71232
E221,CS,2AK,0
E221,CS,2AR,76874
E221,CS,2BG,63275
E221,CS,2BK,0
E221,CS,2BR,0
E221,CS,3AG,67621
E221,CS,3AK,0
E221,CS,3AR,0
E221,CS,3BG,66829
E221,CS,3BK,0
E221,CS,3BR,0
E221,CS,GM,62984
E221,CS,GMK,63904
E221,CS,GMR,66143
E221,CS,SCG,100419
E221,CS,SCK,111956
E221,CS,SCR,137912
E221,CS,STG,83439
E221,CS,STK,0
E221,CS,STR,105042
E221,EC,1G,79348
E221,EC,1K,0
E221,EC,1R,95772
E221,EC,2AG,85471
E221,EC,2AK,92634
E221,EC,2AR,0
E221,EC,2BG,87564
E221,EC,2BK,0
E221,EC,2BR,0
E221,EC,3AG,92235
E221,EC,3AK,0
E221,EC,3AR,0
E221,EC,3BG,78861
E221,EC,3BK,0
E221,EC,3BR,90698
E221,EC,GM,77141
E221,EC,GMK,0
E221,EC,GMR,79387
E221,EC,SCG,136015
E221,EC,SCK,0
E221,EC,SCR,0
E221,EC,STG,0
E221,EC,STK,0
E221,EC,STR,0
E221,ME,1G,0
E221,ME,1K,0
E221,ME,1R,0
E221,ME,2AG,0
E221,ME,2AK,0
E221,ME,2AR,0
E221,ME,2BG,0
E221,ME,2BK,0
E221,ME,2BR,0
E221,ME,3AG,0
E221,ME,3AK,0
E221,ME,3AR,0
E221,ME,3BG,0
E221,ME,3BK,0
E221,ME,3BR,0
E221,ME,GM,167306
E221,ME,GMK,0
E221,ME,GMR,0
E221,ME,SCG,0
E221,ME,SCK,0
E221,ME,SCR,0
E221,ME,STG,0
E221,ME,STK,0
E221,ME,STR,0
E222,CS,1G,54359
E222,CS,1K,0
E222,CS,1R,60323
E222,CS,2AG,56636
E222,CS,2AK,63395
E222,CS,2AR,57186
E222,CS,2BG,60627
E222,CS,2BK,0
E222,CS,2BR,0
E222,CS,3AG,49490
E222,CS,3AK,0
E222,CS,3AR,55521
E222,CS,3BG,50797
E222,CS,3BK,58884
E222,CS,3BR,58764
E222,CS,GM,48391
E222,CS,GMK,56204
E222,CS,GMR,52664
E222,CS,SCG,101130
E222,CS,SCK,0
E222,CS,SCR,136424
E222,CS,STG,56815
E222,CS,STK,0
E222,CS,STR,0
E222,CY-CS,1G,69942
E222,CY-CS,1K,0
E222,CY-CS,1R,0
E222,CY-CS,2AG,71444
E222,CY-CS,2AK,0
E222,CY-CS,2AR,75512
E222,CY-CS,2BG,61628
E222,CY-CS,2BK,0
E222,CY-CS,2BR,0
E222,CY-CS,3AG,62029
E222,CY-CS,3AK,0
E222,CY-CS,3AR,0
E222,CY-CS,3BG,0
E222,CY-CS,3BK,0
E222,CY-CS,3BR,0
E222,CY-CS,GM,61369
E222,CY-CS,GMK,75909
E222,CY-CS,GMR,67977
E222,CY-CS,SCG,126528
E222,CY-CS,SCK,0
E222,CY-CS,SCR,0
E222,CY-CS,STG,0
E222,CY-CS,STK,0
E222,CY-CS,STR,0
E222,EC,1G,73920
E222,EC,1K,0
E222,EC,1R,0
E222,EC,2AG,69157
E222,EC,2AK,0
E222,EC,2AR,81811
E222,EC,2BG,79047
E222,EC,2BK,0
E222,EC,2BR,0
E222,EC,3AG,69605
E222,EC,3AK,0
E222,EC,3AR,0
E222,EC,3BG,68738
E222,EC,3BK,0
E222,EC,3BR,0
E222,EC,GM,65262
E222,EC,GMK,0
E222,EC,GMR,76331
E222,EC,SCG,122339
E222,EC,SCK,0
E222,EC,SCR,156605
E222,EC,STG,0
E222,EC,STK,0
E222,EC,STR,0
E222,ME,1G,0
E222,ME,1K,0
E222,ME,1R,0
E222,ME,2AG,0
E222,ME,2AK,0
E222,ME,2AR,0
E222,ME,2BG,0
E222,ME,2BK,0
E222,ME,2BR,0
E222,ME,3AG,0
E222,ME,3AK,0
E222,ME,3AR,0
E222,ME,3BG,0
E222,ME,3BK,0
E222,ME,3BR,0
E222,ME,GM,168600
E222,ME,GMK,0
E222,ME,GMR,0
E222,ME,SCG,0
E222,ME,SCK,0
E222,ME,SCR,0
E222,ME,STG,0
E222,ME,STK,0
E222,ME,STR,0
E227,CE,1G,141855
E227,CE,1K,0
E227,CE,1R,0
E227,CE,2AG,140902
E227,CE,2AK,0
E227,CE,2AR,0
E227,CE,2BG,0
E227,CE,2BK,0
E227,CE,2BR,0
E227,CE,3AG,114866
E227,CE,3AK,0
E227,CE,3AR,0
E227,CE,3BG,0
E227,CE,3BK,0
E227,CE,3BR,0
E227,CE,GM,113609
E227,CE,GMK,117569
E227,CE,GMR,118360
E227,CE,SCG,171302
E227,CE,SCK,0
E227,CE,SCR,0
E227,CE,STG,0
E227,CE,STK,0
E227,CE,STR,0
E227,CS,1G,89930
E227,CS,1K,0
E227,CS,1R,0
E227,CS,2AG,75997
E227,CS,2AK,0
E227,CS,2AR,91237
E227,CS,2BG,79488
E227,CS,2BK,0
E227,CS,2BR,95330
E227,CS,3AG,70298
E227,CS,3AK,0
E227,CS,3AR,0
E227,CS,3BG,72025
E227,CS,3BK,0
E227,CS,3BR,76652
E227,CS,GM,66981
E227,CS,GMK,79945
E227,CS,GMR,72520
E227,CS,SCG,105757
E227,CS,SCK,130435
E227,CS,SCR,124770
E227,CS,STG,67858
E227,CS,STK,0
E227,CS,STR,0
E227,EC,1G,101991
E227,EC,1K,0
E227,EC,1R,115510
E227,EC,2AG,86399
E227,EC,2AK,113199
E227,EC,2AR,0
E227,EC,2BG,101288
E227,EC,2BK,0
E227,EC,2BR,0
E227,EC,3AG,81651
E227,EC,3AK,0
E227,EC,3AR,89002
E227,EC,3BG,88479
E227,EC,3BK,0
E227,EC,3BR,0
E227,EC,GM,80769
E227,EC,GMK,0
E227,EC,GMR,86561
E227,EC,SCG,125933
E227,EC,SCK,0
E227,EC,SCR,0
E227,EC,STG,0
E227,EC,STK,0
E227,EC,STR,0
E227,ME,1G,0
E227,ME,1K,0
E227,ME,1R,0
E227,ME,2AG,0
E227,ME,2AK,0
E227,ME,2AR,0
E227,ME,2BG,0
E227,ME,2BK,0
E227,ME,2BR,0
E227,ME,3AG,0
E227,ME,3AK,0
E227,ME,3AR,0
E227,ME,3BG,0
E227,ME,3BK,0
E227,ME,3BR,0
E227,ME,GM,170595
E227,ME,GMK,0
E227,ME,GMR,0
E227,ME,SCG,0
E227,ME,SCK,0
E227,ME,SCR,0
E227,ME,STG,0
E227,ME,STK,0
E227,ME,STR,0
E232,AI,1G,29997
E232,AI,1K,0
E232,AI,1R,0
E232,AI,2AG,26738
E232,AI,2AK,52437
E232,AI,2AR,34395
E232,AI,2BG,32977
E232,AI,2BK,0
E232,AI,2BR,44700
E232,AI,3AG,24395
E232,AI,3AK,0
E232,AI,3AR,0
E232,AI,3BG,24978
E232,AI,3BK,0
E232,AI,3BR,0
E232,AI,GM,21986
E232,AI,GMK,37455
E232,AI,GMR,27887
E232,AI,SCG,63861
E232,AI,SCK,0
E232,AI,SCR,69459
E232,AI,STG,42530
E232,AI,STK,0
E232,AI,STR,65948
E232,CA-CS,1G,24125
E232,CA-CS,1K,0
E232,CA-CS,1R,0
E232,CA-CS,2AG,24366
E232,CA-CS,2AK,0
E232,CA-CS,2AR,28816
E232,CA-CS,2BG,20769
E232,CA-CS,2BK,90932
E232,CA-CS,2BR,57014
E232,CA-CS,3AG,19572
E232,CA-CS,3AK,0
E232,CA-CS,3AR,29480
E232,CA-CS,3BG,20890
E232,CA-CS,3BK,0
E232,CA-CS,3BR,0
E232,CA-CS,GM,18782
E232,CA-CS,GMK,24674
E232,CA-CS,GMR,24987
E232,CA-CS,SCG,48709
E232,CA-CS,SCK,0
E232,CA-CS,SCR,64354
E232,CA-CS,STG,46377
E232,CA-CS,STK,65643
E232,CA-CS,STR,57166
E232,CE,1G,136593
E232,CE,1K,144497
E232,CE,1R,0
E232,CE,2AG,122483
E232,CE,2AK,0
E232,CE,2AR,149256
E232,CE,2BG,126925
E232,CE,2BK,0
E232,CE,2BR,0
E232,CE,3AG,103699
E232,CE,3AK,0
E232,CE,3AR,0
E232,CE,3BG,105690
E232,CE,3BK,0
E232,CE,3BR,148305
E232,CE,GM,93044
E232,CE,GMK,110352
E232,CE,GMR,130200
E232,CE,SCG,137189
E232,CE,SCK,0
E232,CE,SCR,148066
E232,CE,STG,113007
E232,CE,STK,0
E232,CE,STR,0
E232,CI,1G,27066
E232,CI,1K,0
E232,CI,1R,39544
E232,CI,2AG,27278
E232,CI,2AK,47131
E232,CI,2AR,32560
E232,CI,2BG,24496
E232,CI,2BK,0
E232,CI,2BR,0
E232,CI,3AG,22718
E232,CI,3AK,0
E232,CI,3AR,0
E232,CI,3BG,24391
E232,CI,3BK,0
E232,CI,3BR,30829
E232,CI,GM,22041
E232,CI,GMK,25603
E232,CI,GMR,28386
E232,CI,SCG,60723
E232,CI,SCK,72365
E232,CI,SCR,84960
E232,CI,STG,46682
E232,CI,STK,0
E232,CI,STR,0
E232,CS,1G,17988
E232,CS,1K,0
E232,CS,1R,18398
E232,CS,2AG,15818
E232,CS,2AK,20132
E232,CS,2AR,17445
E232,CS,2BG,18773
E232,CS,2BK,0
E232,CS,2BR,27255
E232,CS,3AG,12859
E232,CS,3AK,23641
E232,CS,3AR,16365
E232,CS,3BG,14305
E232,CS,3BK,19068
E232,CS,3BR,16565
E232,CS,GM,12510
E232,CS,GMK,18221
E232,CS,GMR,15548
E232,CS,SCG,36914
E232,CS,SCK,45198
E232,CS,SCR,46629
E232,CS,STG,19641
E232,CS,STK,0
E232,CS,STR,0
E232,EC,1G,28653
E232,EC,1K,0
E232,EC,1R,33397
E232,EC,2AG,27627
E232,EC,2AK,37608
E232,EC,2AR,31829
E232,EC,2BG,37523
E232,EC,2BK,0
E232,EC,2BR,0
E232,EC,3AG,25538
E232,EC,3AK,0
E232,EC,3AR,28822
E232,EC,3BG,26165
E232,EC,3BK,0
E232,EC,3BR,29774
E232,EC,GM,24094
E232,EC,GMK,33040
E232,EC,GMR,28538
E232,EC,SCG,64682
E232,EC,SCK,81450
E232,EC,SCR,84553
E232,EC,STG,42165
E232,EC,STK,0
E232,EC,STR,0
E232,EE,1G,52833
E232,EE,1K,0
E232,EE,1R,0
E232,EE,2AG,55788
E232,EE,2AK,0
E232,EE,2AR,67749
E232,EE,2BG,52346
E232,EE,2BK,0
E232,EE,2BR,0
E232,EE,3AG,44481
E232,EE,3AK,0
E232,EE,3AR,61111
E232,EE,3BG,52173
E232,EE,3BK,0
E232,EE,3BR,0
E232,EE,GM,43477
E232,EE,GMK,58099
E232,EE,GMR,60452
E232,EE,SCG,91191
E232,EE,SCK,162760
E232,EE,SCR,122409
E232,EE,STG,55731
E232,EE,STK,0
E232,EE,STR,0
E232,ES,1G,39572
E232,ES,1K,0
E232,ES,1R,0
E232,ES,2AG,35835
E232,ES,2AK,0
E232,ES,2AR,56240
E232,ES,2BG,35002
E232,ES,2BK,0
E232,ES,2BR,0
E232,ES,3AG,32019
E232,ES,3AK,0
E232,ES,3AR,0
E232,ES,3BG,31551
E232,ES,3BK,0
E232,ES,3BR,0
E232,ES,GM,31343
E232,ES,GMK,51322
E232,ES,GMR,34969
E232,ES,SCG,66018
E232,ES,SCK,0
E232,ES,SCR,0
E232,ES,STG,0
E232,ES,STK,0
E232,ES,STR,0
E232,IB-CS,1G,0
E232,IB-CS,1K,0
E232,IB-CS,1R,47450
E232,IB-CS,2AG,28637
E232,IB-CS,2AK,0
E232,IB-CS,2AR,0
E232,IB-CS,2BG,33695
E232,IB-CS,2BK,0
E232,IB-CS,2BR,0
E232,IB-CS,3AG,24049
E232,IB-CS,3AK,0
E232,IB-CS,3AR,0
E232,IB-CS,3BG,0
E232,IB-CS,3BK,0
E232,IB-CS,3BR,0
E232,IB-CS,GM,23070
E232,IB-CS,GMK,41647
E232,IB-CS,GMR,35360
E232,IB-CS,SCG,75284
E232,IB-CS,SCK,0
E232,IB-CS,SCR,0
E232,IB-CS,STG,0
E232,IB-CS,STK,0
E232,IB-CS,STR,0
E232,IE,1G,18873
E232,IE,1K,0
E232,IE,1R,0
E232,IE,2AG,17635
E232,IE,2AK,0
E232,IE,2AR,19521
E232,IE,2BG,20114
E232,IE,2BK,0
E232,IE,2BR,0
E232,IE,3AG,15960
E232,IE,3AK,0
E232,IE,3AR,0
E232,IE,3BG,15938
E232,IE,3BK,0
E232,IE,3BR,18647
E232,IE,GM,15836
E232,IE,GMK,20940
E232,IE,GMR,17453
E232,IE,SCG,45833
E232,IE,SCK,60143
E232,IE,SCR,52128
E232,IE,STG,28971
E232,IE,STK,0
E232,IE,STR,0
E232,ME,1G,111875
E232,ME,1K,0
E232,ME,1R,0
E232,ME,2AG,127727
E232,ME,2AK,0
E232,ME,2AR,167491
E232,ME,2BG,127639
E232,ME,2BK,0
E232,ME,2BR,0
E232,ME,3AG,108578
E232,ME,3AK,0
E232,ME,3AR,0
E232,ME,3BG,114036
E232,ME,3BK,136135
E232,ME,3BR,139760
E232,ME,GM,100891
E232,ME,GMK,123308
E232,ME,GMR,133905
E232,ME,SCG,164010
E232,ME,SCK,0
E232,ME,SCR,0
E232,ME,STG,125511
E232,ME,STK,0
E232,ME,STR,0
E232,MT,1G,68279
E232,MT,1K,0
E232,MT,1R,0
E232,MT,2AG,101037
E232,MT,2AK,0
E232,MT,2AR,0
E232,MT,2BG,97669
E232,MT,2BK,0
E232,MT,2BR,0
E232,MT,3AG,0
E232,MT,3AK,0
E232,MT,3AR,0
E232,MT,3BG,66850
E232,MT,3BK,0
E232,MT,3BR,0
E232,MT,GM,65179
E232,MT,GMK,136485
E232,MT,GMR,90026
E232,MT,SCG,115817
E232,MT,SCK,0
E232,MT,SCR,0
E232,MT,STG,108154
E232,MT,STK,0
E232,MT,STR,0
E232,RO,1G,46324
E232,RO,1K,0
E232,RO,1R,0
E232,RO,2AG,48790
E232,RO,2AK,0
E232,RO,2AR,103602
E232,RO,2BG,53770
E232,RO,2BK,0
E232,RO,2BR,0
E232,RO,3AG,52986
E232,RO,3AK,0
E232,RO,3AR,0
E232,RO,3BG,38010
E232,RO,3BK,0
E232,RO,3BR,0
E232,RO,GM,37978
E232,RO,GMK,53898
E232,RO,GMR,41868
E232,RO,SCG,118778
E232,RO,SCK,0
E232,RO,SCR,0
E232,RO,STG,0
E232,RO,STK,0
E232,RO,STR,0
E232,SSCS,1G,29080
E232,SSCS,1K,0
E232,SSCS,1R,0
E232,SSCS,2AG,32770
E232,SSCS,2AK,0
E232,SSCS,2AR,45390
E232,SSCS,2BG,34465
E232,SSCS,2BK,0
E232,SSCS,2BR,0
E232,SSCS,3AG,0
E232,SSCS,3AK,0
E232,SSCS,3AR,0
E232,SSCS,3BG,26866
E232,SSCS,3BK,0
E232,SSCS,3BR,0
E232,SSCS,GM,23512
E232,SSCS,GMK,42074
E232,SSCS,GMR,35888
E232,SSCS,SCG,75373
E232,SSCS,SCK,0
E232,SSCS,SCR,0
E232,SSCS,STG,0
E232,SSCS,STK,0
E232,SSCS,STR,0
E235,AI,1G,16776
E235,AI,1K,0
E235,AI,1R,0
E235,AI,2AG,19877
E235,AI,2AK,0
E235,AI,2AR,27695
E235,AI,2BG,22579
E235,AI,2BK,0
E235,AI,2BR,0
E235,AI,3AG,16543
E235,AI,3AK,0
E235,AI,3AR,0
E235,AI,3BG,16626
E235,AI,3BK,0
E235,AI,3BR,28081
E235,AI,GM,15702
E235,AI,GMK,33155
E235,AI,GMR,23856
E235,AI,SCG,47733
E235,AI,SCK,0
E235,AI,SCR,0
E235,AI,STG,0
E235,AI,STK,0
E235,AI,STR,0
E235,AT,1G,0
E235,AT,1K,0
E235,AT,1R,0
E235,AT,2AG,87839
E235,AT,2AK,0
E235,AT,2AR,0
E235,AT,2BG,0
E235,AT,2BK,0
E235,AT,2BR,0
E235,AT,3AG,0
E235,AT,3AK,0
E235,AT,3AR,0
E235,AT,3BG,0
E235,AT,3BK,0
E235,AT,3BR,0
E235,AT,GM,85177
E235,AT,GMK,0
E235,AT,GMR,90210
E235,AT,SCG,172019
E235,AT,SCK,0
E235,AT,SCR,0
E235,AT,STG,126855
E235,AT,STK,0
E235,AT,STR,0
E235,CE,1G,0
E235,CE,1K,0
E235,CE,1R,0
E235,CE,2AG,80647
E235,CE,2AK,0
E235,CE,2AR,0
E235,CE,2BG,0
E235,CE,2BK,0
E235,CE,2BR,0
E235,CE,3AG,0
E235,CE,3AK,0
E235,CE,3AR,0
E235,CE,3BG,102849
E235,CE,3BK,0
E235,CE,3BR,0
E235,CE,GM,69538
E235,CE,GMK,124427
E235,CE,GMR,100656
E235,CE,SCG,91466
E235,CE,SCK,0
E235,CE,SCR,0
E235,CE,STG,135914
E235,CE,STK,0
E235,CE,STR,0
E235,CS,1G,15914
E235,CS,1K,0
E235,CS,1R,0
E235,CS,2AG,16102
E235,CS,2AK,22754
E235,CS,2AR,17600
E235,CS,2BG,20643
E235,CS,2BK,0
E235,CS,2BR,0
E235,CS,3AG,12664
E235,CS,3AK,0
E235,CS,3AR,17429
E235,CS,3BG,11889
E235,CS,3BK,0
E235,CS,3BR,18554
E235,CS,GM,11515
E235,CS,GMK,17932
E235,CS,GMR,16680
E235,CS,SCG,37328
E235,CS,SCK,53653
E235,CS,SCR,51765
E235,CS,STG,23987
E235,CS,STK,0
E235,CS,STR,0
E235,EC,1G,36779
E235,EC,1K,0
E235,EC,1R,0
E235,EC,2AG,23440
E235,EC,2AK,0
E235,EC,2AR,28379
E235,EC,2BG,22738
E235,EC,2BK,0
E235,EC,2BR,0
E235,EC,3AG,0
E235,EC,3AK,0
E235,EC,3AR,0
E235,EC,3BG,19071
E235,EC,3BK,0
E235,EC,3BR,0
E235,EC,GM,18662
E235,EC,GMK,33274
E235,EC,GMR,24278
E235,EC,SCG,55336
E235,EC,SCK,0
E235,EC,SCR,0
E235,EC,STG,0
E235,EC,STK,0
E235,EC,STR,0
E235,EE,1G,75247
E235,EE,1K,0
E235,EE,1R,0
E235,EE,2AG,47914
E235,EE,2AK,0
E235,EE,2AR,61188
E235,EE,2BG,46392
E235,EE,2BK,0
E235,EE,2BR,0
E235,EE,3AG,48276
E235,EE,3AK,0
E235,EE,3AR,0
E235,EE,3BG,45821
E235,EE,3BK,0
E235,EE,3BR,0
E235,EE,GM,45446
E235,EE,GMK,48081
E235,EE,GMR,51518
E235,EE,SCG,75381
E235,EE,SCK,0
E235,EE,SCR,0
E235,EE,STG,0
E235,EE,STK,0
E235,EE,STR,0
E235,IE,1G,18067
E235,IE,1K,0
E235,IE,1R,26740
E235,IE,2AG,17224
E235,IE,2AK,0
E235,IE,2AR,0
E235,IE,2BG,0
E235,IE,2BK,0
E235,IE,2BR,40908
E235,IE,3AG,13500
E235,IE,3AK,0
E235,IE,3AR,0
E235,IE,3BG,13989
E235,IE,3BK,31617
E235,IE,3BR,0
E235,IE,GM,13312
E235,IE,GMK,0
E235,IE,GMR,17615
E235,IE,SCG,43867
E235,IE,SCK,0
E235,IE,SCR,0
E235,IE,STG,0
E235,IE,STK,0
E235,IE,STR,0
E235,MC,1G,0
E235,MC,1K,0
E235,MC,1R,0
E235,MC,2AG,53430
E235,MC,2AK,0
E235,MC,2AR,0
E235,MC,2BG,0
E235,MC,2BK,0
E235,MC,2BR,0
E235,MC,3AG,0
E235,MC,3AK,0
E235,MC,3AR,0
E235,MC,3BG,0
E235,MC,3BK,0
E235,MC,3BR,0
E235,MC,GM,19333
E235,MC,GMK,0
E235,MC,GMR,24072
E235,MC,SCG,126821
E235,MC,SCK,0
E235,MC,SCR,0
E235,MC,STG,0
E235,MC,STK,0
E235,MC,STR,0
E235,ME,1G,0
E235,ME,1K,0
E235,ME,1R,0
E235,ME,2AG,107875
E235,ME,2AK,0
E235,ME,2AR,0
E235,ME,2BG,111986
E235,ME,2BK,0
E235,ME,2BR,0
E235,ME,3AG,111073
E235,ME,3AK,0
E235,ME,3AR,0
E235,ME,3BG,100404
E235,ME,3BK,0
E235,ME,3BR,0
E235,ME,GM,95261
E235,ME,GMK,0
E235,ME,GMR,106338
E235,ME,SCG,156888
E235,ME,SCK,0
E235,ME,SCR,0
E235,ME,STG,127894
E235,ME,STK,0
E235,ME,STR,0
E235,RB,1G,0
E235,RB,1K,0
E235,RB,1R,0
E235,RB,2AG,43649
E235,RB,2AK,0
E235,RB,2AR,0
E235,RB,2BG,0
E235,RB,2BK,0
E235,RB,2BR,0
E235,RB,3AG,45672
E235,RB,3AK,0
E235,RB,3AR,0
E235,RB,3BG,0
E235,RB,3BK,0
E235,RB,3BR,0
E235,RB,GM,29679
E235,RB,GMK,0
E235,RB,GMR,46918
E235,RB,SCG,65308
E235,RB,SCK,0
E235,RB,SCR,0
E235,RB,STG,52930
E235,RB,STK,0
E235,RB,STR,0
E235,SE,1G,38532
E235,SE,1K,0
E235,SE,1R,0
E235,SE,2AG,32364
E235,SE,2AK,82264
E235,SE,2AR,40391
E235,SE,2BG,24983
E235,SE,2BK,0
E235,SE,2BR,0
E235,SE,3AG,19490
E235,SE,3AK,0
E235,SE,3AR,0
E235,SE,3BG,34263
E235,SE,3BK,0
E235,SE,3BR,0
E235,SE,GM,18828
E235,SE,GMK,0
E235,SE,GMR,24565
E235,SE,SCG,35551
E235,SE,SCK,0
E235,SE,SCR,58627
E235,SE,STG,0
E235,SE,STK,0
E235,SE,STR,0
E237,BD-CS,1G,0
E237,BD-CS,1K,0
E237,BD-CS,1R,0
E237,BD-CS,2AG,50989
E237,BD-CS,2AK,0
E237,BD-CS,2AR,80069
E237,BD-CS,2BG,46742
E237,BD-CS,2BK,0
E237,BD-CS,2BR,0
E237,BD-CS,3AG,43987
