College,Branch,Category,Rank
E239,CS,GMKH,0
E239,CS,GMRH,56884
E239,CS,SCH,134290
E239,CS,SCKH,0
E239,CS,SCRH,0
E239,CS,STH,0
E239,CS,STKH,0
E239,CS,STRH,0
E239,EA,1H,0
E239,EA,1KH,0
E239,EA,1RH,0
E239,EA,2AH,0
E239,EA,2AKH,0
E239,EA,2ARH,0
E239,EA,2BH,0
E239,EA,2BKH,0
E239,EA,2BRH,0
E239,EA,3AH,0
E239,EA,3AKH,0
E239,EA,3ARH,0
E239,EA,3BH,0
E239,EA,3BKH,0
E239,EA,3BRH,0
E239,EA,GMH,114134
E239,EA,GMKH,0
E239,EA,GMRH,0
E239,EA,SCH,171411
E239,EA,SCKH,0
E239,EA,SCRH,0
E239,EA,STH,0
E239,EA,STKH,0
E239,EA,STRH,0
E239,EC,1H,0
E239,EC,1KH,0
E239,EC,1RH,0
E239,EC,2AH,0
E239,EC,2AKH,0
E239,EC,2ARH,0
E239,EC,2BH,0
E239,EC,2BKH,0
E239,EC,2BRH,0
E239,EC,3AH,0
E239,EC,3AKH,0
E239,EC,3ARH,0
E239,EC,3BH,0
E239,EC,3BKH,0
E239,EC,3BRH,0
E239,EC,GMH,66590
E239,EC,GMKH,0
E239,EC,GMRH,0
E239,EC,SCH,0
E239,EC,SCKH,0
E239,EC,SCRH,0
E239,EC,STH,0
E239,EC,STKH,0
E239,EC,STRH,0
E239,ME,1H,0
E239,ME,1KH,0
E239,ME,1RH,0
E239,ME,2AH,0
E239,ME,2AKH,0
E239,ME,2ARH,0
E239,ME,2BH,0
E239,ME,2BKH,0
E239,ME,2BRH,0
E239,ME,3AH,0
E239,ME,3AKH,0
E239,ME,3ARH,0
E239,ME,3BH,0
E239,ME,3BKH,0
E239,ME,3BRH,0
E239,ME,GMH,0
E239,ME,GMKH,0
E239,ME,GMRH,0
E239,ME,SCH,0
E239,ME,SCKH,0
E239,ME,SCRH,0
E239,ME,STH,0
E239,ME,STKH,0
E239,ME,STRH,0
E240,AM,1H,0
E240,AM,1KH,0
E240,AM,1RH,0
E240,AM,2AH,38767
E240,AM,2AKH,0
E240,AM,2ARH,0
E240,AM,2BH,0
E240,AM,2BKH,0
E240,AM,2BRH,0
E240,AM,3AH,0
E240,AM,3AKH,0
E240,AM,3ARH,0
E240,AM,3BH,0
E240,AM,3BKH,0
E240,AM,3BRH,40560
E240,AM,GMH,29363
E240,AM,GMKH,0
E240,AM,GMRH,0
E240,AM,SCH,103389
E240,AM,SCKH,0
E240,AM,SCRH,0
E240,AM,STH,151814
E240,AM,STKH,0
E240,AM,STRH,0
E240,BB,1H,0
E240,BB,1KH,0
E240,BB,1RH,0
E240,BB,2AH,44231
E240,BB,2AKH,0
E240,BB,2ARH,0
E240,BB,2BH,0
E240,BB,2BKH,0
E240,BB,2BRH,0
E240,BB,3AH,0
E240,BB,3AKH,0
E240,BB,3ARH,0
E240,BB,3BH,0
E240,BB,3BKH,0
E240,BB,3BRH,0
E240,BB,GMH,34601
E240,BB,GMKH,0
E240,BB,GMRH,48405
E240,BB,SCH,154301
E240,BB,SCKH,0
E240,BB,SCRH,0
E240,BB,STH,0
E240,BB,STKH,0
E240,BB,STRH,0
E240,BL,1H,0
E240,BL,1KH,0
E240,BL,1RH,0
E240,BL,2AH,0
E240,BL,2AKH,0
E240,BL,2ARH,0
E240,BL,2BH,0
E240,BL,2BKH,0
E240,BL,2BRH,0
E240,BL,3AH,0
E240,BL,3AKH,0
E240,BL,3ARH,0
E240,BL,3BH,104782
E240,BL,3BKH,0
E240,BL,3BRH,0
E240,BL,GMH,74403
E240,BL,GMKH,0
E240,BL,GMRH,0
E240,BL,SCH,0
E240,BL,SCKH,0
E240,BL,SCRH,0
E240,BL,STH,0
E240,BL,STKH,0
E240,BL,STRH,0
E240,BQ,1H,70344
E240,BQ,1KH,0
E240,BQ,1RH,0
E240,BQ,2AH,0
E240,BQ,2AKH,0
E240,BQ,2ARH,0
E240,BQ,2BH,0
E240,BQ,2BKH,0
E240,BQ,2BRH,0
E240,BQ,3AH,0
E240,BQ,3AKH,0
E240,BQ,3ARH,0
E240,BQ,3BH,0
E240,BQ,3BKH,0
E240,BQ,3BRH,0
E240,BQ,GMH,29935
E240,BQ,GMKH,0
E240,BQ,GMRH,0
E240,BQ,SCH,0
E240,BQ,SCKH,0
E240,BQ,SCRH,0
E240,BQ,STH,0
E240,BQ,STKH,0
E240,BQ,STRH,0
E240,BW,1H,0
E240,BW,1KH,0
E240,BW,1RH,0
E240,BW,2AH,37070
E240,BW,2AKH,0
E240,BW,2ARH,43369
E240,BW,2BH,38551
E240,BW,2BKH,0
E240,BW,2BRH,0
E240,BW,3AH,30538
E240,BW,3AKH,0
E240,BW,3ARH,0
E240,BW,3BH,25746
E240,BW,3BKH,0
E240,BW,3BRH,0
E240,BW,GMH,25309
E240,BW,GMKH,37484
E240,BW,GMRH,30459
E240,BW,SCH,112892
E240,BW,SCKH,0
E240,BW,SCRH,166622
E240,BW,STH,134199
E240,BW,STKH,0
E240,BW,STRH,0
E240,BX,1H,0
E240,BX,1KH,0
E240,BX,1RH,0
E240,BX,2AH,0
E240,BX,2AKH,0
E240,BX,2ARH,0
E240,BX,2BH,0
E240,BX,2BKH,0
E240,BX,2BRH,0
E240,BX,3AH,0
E240,BX,3AKH,0
E240,BX,3ARH,0
E240,BX,3BH,0
E240,BX,3BKH,0
E240,BX,3BRH,0
E240,BX,GMH,29253
E240,BX,GMKH,0
E240,BX,GMRH,47068
E240,BX,SCH,0
E240,BX,SCKH,0
E240,BX,SCRH,0
E240,BX,STH,198828
E240,BX,STKH,0
E240,BX,STRH,0
E240,BZ,1H,0
E240,BZ,1KH,0
E240,BZ,1RH,0
E240,BZ,2AH,0
E240,BZ,2AKH,0
E240,BZ,2ARH,0
E240,BZ,2BH,0
E240,BZ,2BKH,0
E240,BZ,2BRH,0
E240,BZ,3AH,0
E240,BZ,3AKH,0
E240,BZ,3ARH,0
E240,BZ,3BH,0
E240,BZ,3BKH,0
E240,BZ,3BRH,0
E240,BZ,GMH,29867
E240,BZ,GMKH,0
E240,BZ,GMRH,0
E240,BZ,SCH,137581
E240,BZ,SCKH,0
E240,BZ,SCRH,0
E240,BZ,STH,0
E240,BZ,STKH,0
E240,BZ,STRH,0
E240,DB,1H,0
E240,DB,1KH,0
E240,DB,1RH,0
E240,DB,2AH,0
E240,DB,2AKH,0
E240,DB,2ARH,0
E240,DB,2BH,0
E240,DB,2BKH,0
E240,DB,2BRH,0
E240,DB,3AH,0
E240,DB,3AKH,0
E240,DB,3ARH,0
E240,DB,3BH,0
E240,DB,3BKH,0
E240,DB,3BRH,0
E240,DB,GMH,0
E240,DB,GMKH,0
E240,DB,GMRH,0
E240,DB,SCH,0
E240,DB,SCKH,0
E240,DB,SCRH,0
E240,DB,STH,0
E240,DB,STKH,0
E240,DB,STRH,0
E240,DH,1H,0
E240,DH,1KH,0
E240,DH,1RH,0
E240,DH,2AH,62556
E240,DH,2AKH,0
E240,DH,2ARH,0
E240,DH,2BH,0
E240,DH,2BKH,0
E240,DH,2BRH,0
E240,DH,3AH,0
E240,DH,3AKH,0
E240,DH,3ARH,0
E240,DH,3BH,0
E240,DH,3BKH,0
E240,DH,3BRH,0
E240,DH,GMH,43295
E240,DH,GMKH,0
E240,DH,GMRH,0
E240,DH,SCH,0
E240,DH,SCKH,0
E240,DH,SCRH,0
E240,DH,STH,0
E240,DH,STKH,0
E240,DH,STRH,0
E241,BT,1H,0
E241,BT,1KH,0
E241,BT,1RH,0
E241,BT,2AH,0
E241,BT,2AKH,0
E241,BT,2ARH,0
E241,BT,2BH,0
E241,BT,2BKH,0
E241,BT,2BRH,0
E241,BT,3AH,0
E241,BT,3AKH,0
E241,BT,3ARH,0
E241,BT,3BH,0
E241,BT,3BKH,0
E241,BT,3BRH,0
E241,BT,GMH,61415
E241,BT,GMKH,0
E241,BT,GMRH,0
E241,BT,SCH,0
E241,BT,SCKH,0
E241,BT,SCRH,0
E241,BT,STH,0
E241,BT,STKH,0
E241,BT,STRH,0
E241,CE,1H,0
E241,CE,1KH,0
E241,CE,1RH,0
E241,CE,2AH,0
E241,CE,2AKH,0
E241,CE,2ARH,0
E241,CE,2BH,148737
E241,CE,2BKH,0
E241,CE,2BRH,0
E241,CE,3AH,0
E241,CE,3AKH,0
E241,CE,3ARH,0
E241,CE,3BH,0
E241,CE,3BKH,0
E241,CE,3BRH,0
E241,CE,GMH,69460
E241,CE,GMKH,0
E241,CE,GMRH,0
E241,CE,SCH,0
E241,CE,SCKH,0
E241,CE,SCRH,0
E241,CE,STH,0
E241,CE,STKH,0
E241,CE,STRH,0
E241,CF-CS,1H,0
E241,CF-CS,1KH,0
E241,CF-CS,1RH,0
E241,CF-CS,2AH,15234
E241,CF-CS,2AKH,0
E241,CF-CS,2ARH,0
E241,CF-CS,2BH,0
E241,CF-CS,2BKH,0
E241,CF-CS,2BRH,0
E241,CF-CS,3AH,0
E241,CF-CS,3AKH,0
E241,CF-CS,3ARH,0
E241,CF-CS,3BH,0
E241,CF-CS,3BKH,0
E241,CF-CS,3BRH,0
E241,CF-CS,GMH,7567
E241,CF-CS,GMKH,0
E241,CF-CS,GMRH,21508
E241,CF-CS,SCH,56796
E241,CF-CS,SCKH,0
E241,CF-CS,SCRH,0
E241,CF-CS,STH,0
E241,CF-CS,STKH,0
E241,CF-CS,STRH,0
E241,CM,1H,0
E241,CM,1KH,0
E241,CM,1RH,0
E241,CM,2AH,51190
E241,CM,2AKH,0
E241,CM,2ARH,0
E241,CM,2BH,0
E241,CM,2BKH,0
E241,CM,2BRH,0
E241,CM,3AH,0
E241,CM,3AKH,0
E241,CM,3ARH,0
E241,CM,3BH,0
E241,CM,3BKH,0
E241,CM,3BRH,0
E241,CM,GMH,19880
E241,CM,GMKH,0
E241,CM,GMRH,0
E241,CM,SCH,0
E241,CM,SCKH,0
E241,CM,SCRH,0
E241,CM,STH,0
E241,CM,STKH,0
E241,CM,STRH,0
E241,CS,1H,8949
E241,CS,1KH,0
E241,CS,1RH,0
E241,CS,2AH,7134
E241,CS,2AKH,11528
E241,CS,2ARH,0
E241,CS,2BH,0
E241,CS,2BKH,0
E241,CS,2BRH,0
E241,CS,3AH,0
E241,CS,3AKH,0
E241,CS,3ARH,0
E241,CS,3BH,0
E241,CS,3BKH,0
E241,CS,3BRH,0
E241,CS,GMH,5842
E241,CS,GMKH,0
E241,CS,GMRH,10502
E241,CS,SCH,24275
E241,CS,SCKH,0
E241,CS,SCRH,0
E241,CS,STH,25399
E241,CS,STKH,0
E241,CS,STRH,0
E241,EC,1H,0
E241,EC,1KH,0
E241,EC,1RH,0
E241,EC,2AH,18447
E241,EC,2AKH,0
E241,EC,2ARH,24645
E241,EC,2BH,0
E241,EC,2BKH,0
E241,EC,2BRH,0
E241,EC,3AH,0
E241,EC,3AKH,0
E241,EC,3ARH,0
E241,EC,3BH,15878
E241,EC,3BKH,0
E241,EC,3BRH,0
E241,EC,GMH,12388
E241,EC,GMKH,25937
E241,EC,GMRH,0
E241,EC,SCH,80105
E241,EC,SCKH,0
E241,EC,SCRH,0
E241,EC,STH,107388
E241,EC,STKH,0
E241,EC,STRH,0
E241,EE,1H,0
E241,EE,1KH,0
E241,EE,1RH,0
E241,EE,2AH,34563
E241,EE,2AKH,0
E241,EE,2ARH,0
E241,EE,2BH,0
E241,EE,2BKH,0
E241,EE,2BRH,0
E241,EE,3AH,0
E241,EE,3AKH,0
E241,EE,3ARH,0
E241,EE,3BH,0
E241,EE,3BKH,0
E241,EE,3BRH,0
E241,EE,GMH,24201
E241,EE,GMKH,0
E241,EE,GMRH,0
E241,EE,SCH,118853
E241,EE,SCKH,0
E241,EE,SCRH,0
E241,EE,STH,0
E241,EE,STKH,0
E241,EE,STRH,0
E241,ME,1H,0
E241,ME,1KH,0
E241,ME,1RH,0
E241,ME,2AH,162785
E241,ME,2AKH,0
E241,ME,2ARH,0
E241,ME,2BH,0
E241,ME,2BKH,0
E241,ME,2BRH,0
E241,ME,3AH,0
E241,ME,3AKH,0
E241,ME,3ARH,0
E241,ME,3BH,0
E241,ME,3BKH,0
E241,ME,3BRH,0
E241,ME,GMH,89054
E241,ME,GMKH,0
E241,ME,GMRH,165834
E241,ME,SCH,0
E241,ME,SCKH,0
E241,ME,SCRH,0
E241,ME,STH,0
E241,ME,STKH,0
E241,ME,STRH,0
E241,RO,1H,0
E241,RO,1KH,0
E241,RO,1RH,0
E241,RO,2AH,0
E241,RO,2AKH,0
E241,RO,2ARH,0
E241,RO,2BH,0
E241,RO,2BKH,0
E241,RO,2BRH,0
E241,RO,3AH,0
E241,RO,3AKH,0
E241,RO,3ARH,0
E241,RO,3BH,0
E241,RO,3BKH,0
E241,RO,3BRH,0
E241,RO,GMH,34879
E241,RO,GMKH,0
E241,RO,GMRH,0
E241,RO,SCH,0
E241,RO,SCKH,0
E241,RO,SCRH,0
E241,RO,STH,0
E241,RO,STKH,0
E241,RO,STRH,0
E252,CA-CS,1H,0
E252,CA-CS,1KH,0
E252,CA-CS,1RH,0
E252,CA-CS,2AH,0
E252,CA-CS,2AKH,0
E252,CA-CS,2ARH,0
E252,CA-CS,2BH,0
E252,CA-CS,2BKH,0
E252,CA-CS,2BRH,0
E252,CA-CS,3AH,0
E252,CA-CS,3AKH,0
E252,CA-CS,3ARH,0
E252,CA-CS,3BH,0
E252,CA-CS,3BKH,0
E252,CA-CS,3BRH,0
E252,CA-CS,GMH,0
E252,CA-CS,GMKH,0
E252,CA-CS,GMRH,0
E252,CA-CS,SCH,0
E252,CA-CS,SCKH,0
E252,CA-CS,SCRH,0
E252,CA-CS,STH,0
E252,CA-CS,STKH,0
E252,CA-CS,STRH,0
E252,CE,1H,0
E252,CE,1KH,0
E252,CE,1RH,0
E252,CE,2AH,0
E252,CE,2AKH,0
E252,CE,2ARH,0
E252,CE,2BH,0
E252,CE,2BKH,0
E252,CE,2BRH,0
E252,CE,3AH,0
E252,CE,3AKH,0
E252,CE,3ARH,0
E252,CE,3BH,0
E252,CE,3BKH,0
E252,CE,3BRH,0
E252,CE,GMH,0
E252,CE,GMKH,0
E252,CE,GMRH,0
E252,CE,SCH,0
E252,CE,SCKH,0
E252,CE,SCRH,0
E252,CE,STH,0
E252,CE,STKH,0
E252,CE,STRH,0
E252,CS,1H,0
E252,CS,1KH,0
E252,CS,1RH,0
E252,CS,2AH,82455
E252,CS,2AKH,0
E252,CS,2ARH,0
E252,CS,2BH,0
E252,CS,2BKH,0
E252,CS,2BRH,0
E252,CS,3AH,0
E252,CS,3AKH,0
E252,CS,3ARH,0
E252,CS,3BH,0
E252,CS,3BKH,0
E252,CS,3BRH,0
E252,CS,GMH,70471
E252,CS,GMKH,0
E252,CS,GMRH,77938
E252,CS,SCH,155630
E252,CS,SCKH,0
E252,CS,SCRH,0
E252,CS,STH,159806
E252,CS,STKH,0
E252,CS,STRH,0
E252,DS,1H,0
E252,DS,1KH,0
E252,DS,1RH,0
E252,DS,2AH,0
E252,DS,2AKH,0
E252,DS,2ARH,0
E252,DS,2BH,0
E252,DS,2BKH,0
E252,DS,2BRH,0
E252,DS,3AH,0
E252,DS,3AKH,0
E252,DS,3ARH,0
E252,DS,3BH,0
E252,DS,3BKH,0
E252,DS,3BRH,0
E252,DS,GMH,88032
E252,DS,GMKH,0
E252,DS,GMRH,0
E252,DS,SCH,0
E252,DS,SCKH,0
E252,DS,SCRH,0
E252,DS,STH,0
E252,DS,STKH,0
E252,DS,STRH,0
E252,EC,1H,0
E252,EC,1KH,0
E252,EC,1RH,0
E252,EC,2AH,0
E252,EC,2AKH,0
E252,EC,2ARH,0
E252,EC,2BH,0
E252,EC,2BKH,0
E252,EC,2BRH,0
E252,EC,3AH,0
E252,EC,3AKH,0
E252,EC,3ARH,0
E252,EC,3BH,100010
E252,EC,3BKH,0
E252,EC,3BRH,0
E252,EC,GMH,0
E252,EC,GMKH,0
E252,EC,GMRH,0
E252,EC,SCH,0
E252,EC,SCKH,0
E252,EC,SCRH,0
E252,EC,STH,0
E252,EC,STKH,0
E252,EC,STRH,0
E252,IE,1H,0
E252,IE,1KH,0
E252,IE,1RH,0
E252,IE,2AH,0
E252,IE,2AKH,0
E252,IE,2ARH,0
E252,IE,2BH,0
E252,IE,2BKH,0
E252,IE,2BRH,0
E252,IE,3AH,0
E252,IE,3AKH,0
E252,IE,3ARH,0
E252,IE,3BH,0
E252,IE,3BKH,0
E252,IE,3BRH,97177
E252,IE,GMH,0
E252,IE,GMKH,0
E252,IE,GMRH,0
E252,IE,SCH,0
E252,IE,SCKH,0
E252,IE,SCRH,0
E252,IE,STH,0
E252,IE,STKH,0
E252,IE,STRH,0
E252,ME,1H,0
E252,ME,1KH,0
E252,ME,1RH,0
E252,ME,2AH,0
E252,ME,2AKH,0
E252,ME,2ARH,0
E252,ME,2BH,0
E252,ME,2BKH,0
E252,ME,2BRH,0
E252,ME,3AH,0
E252,ME,3AKH,0
E252,ME,3ARH,0
E252,ME,3BH,0
E252,ME,3BKH,0
E252,ME,3BRH,0
E252,ME,GMH,0
E252,ME,GMKH,0
E252,ME,GMRH,0
E252,ME,SCH,0
E252,ME,SCKH,0
E252,ME,SCRH,0
E252,ME,STH,0
E252,ME,STKH,0
E252,ME,STRH,0
E254,AD,1H,0
E254,AD,1KH,0
E254,AD,1RH,0
E254,AD,2AH,140505
E254,AD,2AKH,0
E254,AD,2ARH,0
E254,AD,2BH,0
E254,AD,2BKH,0
E254,AD,2BRH,0
E254,AD,3AH,0
E254,AD,3AKH,0
E254,AD,3ARH,0
E254,AD,3BH,0
E254,AD,3BKH,0
E254,AD,3BRH,0
E254,AD,GMH,109275
E254,AD,GMKH,0
E254,AD,GMRH,0
E254,AD,SCH,0
E254,AD,SCKH,0
E254,AD,SCRH,0
E254,AD,STH,0
E254,AD,STKH,0
E254,AD,STRH,0
E254,CA-CS,1H,0
E254,CA-CS,1KH,0
E254,CA-CS,1RH,0
E254,CA-CS,2AH,0
E254,CA-CS,2AKH,0
E254,CA-CS,2ARH,0
E254,CA-CS,2BH,0
E254,CA-CS,2BKH,0
E254,CA-CS,2BRH,0
E254,CA-CS,3AH,0
E254,CA-CS,3AKH,0
E254,CA-CS,3ARH,0
E254,CA-CS,3BH,0
E254,CA-CS,3BKH,0
E254,CA-CS,3BRH,0
E254,CA-CS,GMH,126173
E254,CA-CS,GMKH,0
E254,CA-CS,GMRH,0
E254,CA-CS,SCH,0
E254,CA-CS,SCKH,0
E254,CA-CS,SCRH,0
E254,CA-CS,STH,0
E254,CA-CS,STKH,0
E254,CA-CS,STRH,0
E254,CE,1H,0
E254,CE,1KH,0
E254,CE,1RH,0
E254,CE,2AH,0
E254,CE,2AKH,0
E254,CE,2ARH,0
E254,CE,2BH,0
E254,CE,2BKH,0
E254,CE,2BRH,0
E254,CE,3AH,0
E254,CE,3AKH,0
E254,CE,3ARH,0
E254,CE,3BH,0
E254,CE,3BKH,0
E254,CE,3BRH,0
E254,CE,GMH,0
E254,CE,GMKH,0
E254,CE,GMRH,0
E254,CE,SCH,0
E254,CE,SCKH,0
E254,CE,SCRH,0
E254,CE,STH,0
E254,CE,STKH,0
E254,CE,STRH,0
E254,CS,1H,0
E254,CS,1KH,0
E254,CS,1RH,90788
E254,CS,2AH,68774
E254,CS,2AKH,0
E254,CS,2ARH,0
E254,CS,2BH,0
E254,CS,2BKH,0
E254,CS,2BRH,0
E254,CS,3AH,0
E254,CS,3AKH,0
E254,CS,3ARH,0
E254,CS,3BH,0
E254,CS,3BKH,0
E254,CS,3BRH,0
E254,CS,GMH,61650
E254,CS,GMKH,0
E254,CS,GMRH,0
E254,CS,SCH,0
E254,CS,SCKH,0
E254,CS,SCRH,0
E254,CS,STH,0
E254,CS,STKH,0
E254,CS,STRH,0
E254,EC,1H,0
E254,EC,1KH,0
E254,EC,1RH,0
E254,EC,2AH,0
E254,EC,2AKH,0
E254,EC,2ARH,0
E254,EC,2BH,0
E254,EC,2BKH,0
E254,EC,2BRH,0
E254,EC,3AH,0
E254,EC,3AKH,0
E254,EC,3ARH,0
E254,EC,3BH,0
E254,EC,3BKH,0
E254,EC,3BRH,0
E254,EC,GMH,131505
E254,EC,GMKH,0
E254,EC,GMRH,0
E254,EC,SCH,168441
E254,EC,SCKH,0
E254,EC,SCRH,0
E254,EC,STH,0
E254,EC,STKH,0
E254,EC,STRH,0
E254,IC-CS-IOT,1H,0
E254,IC-CS-IOT,1KH,0
E254,IC-CS-IOT,1RH,0
E254,IC-CS-IOT,2AH,0
E254,IC-CS-IOT,2AKH,0
E254,IC-CS-IOT,2ARH,0
E254,IC-CS-IOT,2BH,0
E254,IC-CS-IOT,2BKH,0
E254,IC-CS-IOT,2BRH,0
E254,IC-CS-IOT,3AH,0
E254,IC-CS-IOT,3AKH,0
E254,IC-CS-IOT,3ARH,0
E254,IC-CS-IOT,3BH,0
E254,IC-CS-IOT,3BKH,0
E254,IC-CS-IOT,3BRH,0
E254,IC-CS-IOT,GMH,152742
E254,IC-CS-IOT,GMKH,0
E254,IC-CS-IOT,GMRH,0
E254,IC-CS-IOT,SCH,0
E254,IC-CS-IOT,SCKH,0
E254,IC-CS-IOT,SCRH,0
E254,IC-CS-IOT,STH,0
E254,IC-CS-IOT,STKH,0
E254,IC-CS-IOT,STRH,0
E254,IE,1H,0
E254,IE,1KH,0
E254,IE,1RH,0
E254,IE,2AH,0
E254,IE,2AKH,0
E254,IE,2ARH,0
E254,IE,2BH,0
E254,IE,2BKH,0
E254,IE,2BRH,0
E254,IE,3AH,187435
E254,IE,3AKH,0
E254,IE,3ARH,0
E254,IE,3BH,0
E254,IE,3BKH,0
E254,IE,3BRH,0
E254,IE,GMH,0
E254,IE,GMKH,0
E254,IE,GMRH,136034
E254,IE,SCH,0
E254,IE,SCKH,0
E254,IE,SCRH,0
E254,IE,STH,0
E254,IE,STKH,0
E254,IE,STRH,0
E254,ME,1H,0
E254,ME,1KH,0
E254,ME,1RH,0
E254,ME,2AH,0
E254,ME,2AKH,0
E254,ME,2ARH,0
E254,ME,2BH,0
E254,ME,2BKH,0
E254,ME,2BRH,0
E254,ME,3AH,0
E254,ME,3AKH,0
E254,ME,3ARH,0
E254,ME,3BH,0
E254,ME,3BKH,0
E254,ME,3BRH,0
E254,ME,GMH,0
E254,ME,GMKH,0
E254,ME,GMRH,0
E254,ME,SCH,0
E254,ME,SCKH,0
E254,ME,SCRH,0
E254,ME,STH,0
E254,ME,STKH,0
E254,ME,STRH,0
E255,CA-CS,1H,0
E255,CA-CS,1KH,0
E255,CA-CS,1RH,0
E255,CA-CS,2AH,0
E255,CA-CS,2AKH,0
E255,CA-CS,2ARH,134774
E255,CA-CS,2BH,0
E255,CA-CS,2BKH,0
E255,CA-CS,2BRH,0
E255,CA-CS,3AH,0
E255,CA-CS,3AKH,0
E255,CA-CS,3ARH,0
E255,CA-CS,3BH,0
E255,CA-CS,3BKH,0
E255,CA-CS,3BRH,0
E255,CA-CS,GMH,57529
E255,CA-CS,GMKH,0
E255,CA-CS,GMRH,0
E255,CA-CS,SCH,167409
E255,CA-CS,SCKH,0
E255,CA-CS,SCRH,0
E255,CA-CS,STH,0
E255,CA-CS,STKH,0
E255,CA-CS,STRH,0
E255,CB,1H,0
E255,CB,1KH,0
E255,CB,1RH,0
E255,CB,2AH,0
E255,CB,2AKH,0
E255,CB,2ARH,0
E255,CB,2BH,0
E255,CB,2BKH,0
E255,CB,2BRH,0
E255,CB,3AH,0
E255,CB,3AKH,0
E255,CB,3ARH,0
E255,CB,3BH,78369
E255,CB,3BKH,0
E255,CB,3BRH,0
E255,CB,GMH,0
E255,CB,GMKH,0
E255,CB,GMRH,0
E255,CB,SCH,0
E255,CB,SCKH,0
E255,CB,SCRH,0
E255,CB,STH,0
E255,CB,STKH,0
E255,CB,STRH,0
E255,CE,1H,0
E255,CE,1KH,0
E255,CE,1RH,0
E255,CE,2AH,0
E255,CE,2AKH,0
E255,CE,2ARH,0
E255,CE,2BH,0
E255,CE,2BKH,0
E255,CE,2BRH,0
E255,CE,3AH,0
E255,CE,3AKH,0
E255,CE,3ARH,0
E255,CE,3BH,0
E255,CE,3BKH,0
E255,CE,3BRH,0
E255,CE,GMH,0
E255,CE,GMKH,0
E255,CE,GMRH,0
E255,CE,SCH,0
E255,CE,SCKH,0
E255,CE,SCRH,0
E255,CE,STH,0
E255,CE,STKH,0
E255,CE,STRH,0
E255,CS,1H,0
E255,CS,1KH,0
E255,CS,1RH,0
E255,CS,2AH,60411
E255,CS,2AKH,0
E255,CS,2ARH,0
E255,CS,2BH,0
E255,CS,2BKH,0
E255,CS,2BRH,0
E255,CS,3AH,0
E255,CS,3AKH,0
E255,CS,3ARH,0
E255,CS,3BH,0
E255,CS,3BKH,0
E255,CS,3BRH,0
E255,CS,GMH,47429
E255,CS,GMKH,50430
E255,CS,GMRH,59130
E255,CS,SCH,125858
E255,CS,SCKH,0
E255,CS,SCRH,0
E255,CS,STH,164498
E255,CS,STKH,0
E255,CS,STRH,0
E255,CY-CS,1H,0
E255,CY-CS,1KH,0
E255,CY-CS,1RH,0
E255,CY-CS,2AH,0
E255,CY-CS,2AKH,0
E255,CY-CS,2ARH,0
E255,CY-CS,2BH,0
E255,CY-CS,2BKH,0
E255,CY-CS,2BRH,0
E255,CY-CS,3AH,0
E255,CY-CS,3AKH,0
E255,CY-CS,3ARH,0
E255,CY-CS,3BH,0
E255,CY-CS,3BKH,0
E255,CY-CS,3BRH,0
E255,CY-CS,GMH,60775
E255,CY-CS,GMKH,0
E255,CY-CS,GMRH,0
E255,CY-CS,SCH,0
E255,CY-CS,SCKH,0
E255,CY-CS,SCRH,0
E255,CY-CS,STH,0
E255,CY-CS,STKH,0
E255,CY-CS,STRH,0
E255,DS,1H,0
E255,DS,1KH,0
E255,DS,1RH,0
E255,DS,2AH,0
E255,DS,2AKH,0
E255,DS,2ARH,0
E255,DS,2BH,0
E255,DS,2BKH,0
E255,DS,2BRH,0
E255,DS,3AH,59493
E255,DS,3AKH,0
E255,DS,3ARH,0
E255,DS,3BH,0
E255,DS,3BKH,0
E255,DS,3BRH,0
E255,DS,GMH,0
E255,DS,GMKH,0
E255,DS,GMRH,71886
E255,DS,SCH,0
E255,DS,SCKH,0
E255,DS,SCRH,0
E255,DS,STH,0
E255,DS,STKH,0
E255,DS,STRH,0
E255,EC,1H,0
E255,EC,1KH,0
E255,EC,1RH,0
E255,EC,2AH,105071
E255,EC,2AKH,0
E255,EC,2ARH,0
E255,EC,2BH,0
E255,EC,2BKH,0
E255,EC,2BRH,0
E255,EC,3AH,0
E255,EC,3AKH,0
E255,EC,3ARH,0
E255,EC,3BH,0
E255,EC,3BKH,0
E255,EC,3BRH,0
E255,EC,GMH,69472
E255,EC,GMKH,0
E255,EC,GMRH,0
E255,EC,SCH,0
E255,EC,SCKH,0
E255,EC,SCRH,0
E255,EC,STH,0
E255,EC,STKH,0
E255,EC,STRH,0
E255,EE,1H,0
E255,EE,1KH,0
E255,EE,1RH,0
E255,EE,2AH,0
E255,EE,2AKH,0
E255,EE,2ARH,0
E255,EE,2BH,0
E255,EE,2BKH,0
E255,EE,2BRH,0
E255,EE,3AH,0
E255,EE,3AKH,0
E255,EE,3ARH,0
E255,EE,3BH,0
E255,EE,3BKH,0
E255,EE,3BRH,0
E255,EE,GMH,97802
E255,EE,GMKH,0
E255,EE,GMRH,0
E255,EE,SCH,0
E255,EE,SCKH,0
E255,EE,SCRH,0
E255,EE,STH,0
E255,EE,STKH,0
E255,EE,STRH,0
E255,IO-CS-IOT,1H,135178
E255,IO-CS-IOT,1KH,0
E255,IO-CS-IOT,1RH,0
E255,IO-CS-IOT,2AH,0
E255,IO-CS-IOT,2AKH,0
